keys,freq,word1,word2
"""islamabad karachi""",3,islamabad,karachi
"""hr roz""",3,hr,roz
"""is fraud""",3,is,fraud
"""allah ap""",3,allah,ap
"""like ne""",3,like,ne
"""ko strong""",3,ko,strong
"""and sardar""",3,and,sardar
"""se allah""",3,se,allah
"""united ho""",3,united,ho
"""or nhi""",3,or,nhi
"""shoot hua""",3,shoot,hua
"""salary le""",3,salary,le
"""visit ke""",3,visit,ke
"""ppp k""",3,ppp,k
"""countries ke""",3,countries,ke
"""history padhaya""",3,history,padhaya
"""shree ram""",3,shree,ram
"""to border""",3,to,border
"""mein tha""",3,mein,tha
"""he kyu""",3,he,kyu
"""fake logo""",3,fake,logo
"""criticise kar""",3,criticise,kar
"""gand marwana""",3,gand,marwana
"""me lund""",3,me,lund
"""up or""",3,up,or
"""smell ho""",3,smell,ho
"""dour me""",3,dour,me
"""ghosit kar""",3,ghosit,kar
"""space kyu""",3,space,kyu
"""cm banne""",3,cm,banne
"""kudos to""",3,kudos,to
"""beef khane""",3,beef,khane
"""movie maine""",3,movie,maine
"""or mota""",3,or,mota
"""nh he""",3,nh,he
"""sir ke""",3,sir,ke
"""kohli ne""",3,kohli,ne
"""gov ka""",3,gov,ka
"""army apni""",3,army,apni
"""playboy nahi""",3,playboy,nahi
"""use karke""",3,use,karke
"""chinese to""",3,chinese,to
"""peeny k""",3,peeny,k
"""kary ya""",3,kary,ya
"""yha pr""",3,yha,pr
"""ignore maar""",3,ignore,maar
"""he bane""",3,he,bane
"""or eske""",3,or,eske
"""smart hai""",3,smart,hai
"""rajiv gandhi""",3,rajiv,gandhi
"""ne modi""",3,ne,modi
"""be ap""",3,be,ap
"""and wo""",3,and,wo
"""normal nhi""",3,normal,nhi
"""pilots ko""",3,pilots,ko
"""movie he""",3,movie,he
"""to deen""",3,to,deen
"""he kharab""",3,he,kharab
"""pics hain""",3,pics,hain
"""use hi""",3,use,hi
"""scams ke""",3,scams,ke
"""nhe pta""",3,nhe,pta
"""is bechari""",3,is,bechari
"""or unhone""",3,or,unhone
"""station hai""",3,station,hai
"""best aur""",3,best,aur
"""chla rahe""",3,chla,rahe
"""k bethy""",3,k,bethy
"""proof ya""",3,proof,ya
"""he baqi""",3,he,baqi
"""interview k""",3,interview,k
"""play karte""",3,play,karte
"""you sab""",3,you,sab
"""jiv hatya""",3,jiv,hatya
"""ki niyat""",3,ki,niyat
"""communist hai""",3,communist,hai
"""on se""",3,on,se
"""ki ashad""",3,ki,ashad
"""avi v""",3,avi,v
"""msg de""",3,msg,de
"""comments parh""",3,comments,parh
"""ministry ke""",3,ministry,ke
"""youtube ki""",3,youtube,ki
"""hy use""",3,hy,use
"""to kashmiris""",3,to,kashmiris
"""reply ni""",3,reply,ni
"""b use""",3,b,use
"""pearl ka""",3,pearl,ka
"""arrest ho""",3,arrest,ho
"""karnay sa""",3,karnay,sa
"""india sy""",3,india,sy
"""dia hy""",3,dia,hy
"""billion ki""",3,billion,ki
"""se pidit""",3,se,pidit
"""ni a""",3,ni,a
"""space kyon""",3,space,kyon
"""unblock kare""",3,unblock,kare
"""of life""",3,of,life
"""triple talaaq""",3,triple,talaaq
"""comparison karke""",3,comparison,karke
"""k randi""",3,k,randi
"""like kiye""",3,like,kiye
"""army or""",3,army,or
"""depress ho""",3,depress,ho
"""ky hi""",3,ky,hi
"""people tum""",3,people,tum
"""terrorist banaya""",3,terrorist,banaya
"""agents hai""",3,agents,hai
"""economy ab""",3,economy,ab
"""ki pc""",3,ki,pc
"""waseem badami""",3,waseem,badami
"""me porkistan""",3,me,porkistan
"""option kya""",3,option,kya
"""but in""",3,but,in
"""me pura""",3,me,pura
"""a cutie""",3,a,cutie
"""ndtv hum""",3,ndtv,hum
"""main phr""",3,main,phr
"""animal mandi""",3,animal,mandi
"""hamien shaeed""",3,hamien,shaeed
"""member se""",3,member,se
"""germany aur""",3,germany,aur
"""of hum""",3,of,hum
"""se inka""",3,se,inka
"""drama to""",3,drama,to
"""atankwadi ki""",3,atankwadi,ki
"""development kuch""",3,development,kuch
"""less ho""",3,less,ho
"""is men""",3,is,men
"""burnol ki""",3,burnol,ki
"""same mere""",3,same,mere
"""data ka""",3,data,ka
"""k chor""",3,k,chor
"""thread parh""",3,thread,parh
"""underestimate kar""",3,underestimate,kar
"""sahih hai""",3,sahih,hai
"""figure ho""",3,figure,ho
"""secularism kya""",3,secularism,kya
"""m imran""",3,m,imran
"""religion nahi""",3,religion,nahi
"""maharashtra ke""",3,maharashtra,ke
"""ho na""",3,ho,na
"""ambulance sewa""",3,ambulance,sewa
"""me kam""",3,me,kam
"""night me""",3,night,me
"""q nahi""",3,q,nahi
"""ki trp""",3,ki,trp
"""ny na""",3,ny,na
"""hi kerti""",3,hi,kerti
"""citizen hoga""",3,citizen,hoga
"""reporters ke""",3,reporters,ke
"""room book""",3,room,book
"""jisy mily""",3,jisy,mily
"""modiji ke""",3,modiji,ke
"""tk ni""",3,tk,ni
"""pollution ko""",3,pollution,ko
"""apny liye""",3,apny,liye
"""troll aur""",3,troll,aur
"""books se""",3,books,se
"""selected ne""",3,selected,ne
"""se apeal""",3,se,apeal
"""dukan band""",3,dukan,band
"""kr bs""",3,kr,bs
"""shakal sy""",3,shakal,sy
"""president bana""",3,president,bana
"""ghafoor se""",3,ghafoor,se
"""movie wala""",3,movie,wala
"""vacancy me""",3,vacancy,me
"""solution nai""",3,solution,nai
"""tou phr""",3,tou,phr
"""indian media""",3,indian,media
"""movie dekh""",3,movie,dekh
"""sister ke""",3,sister,ke
"""the adhikartar""",3,the,adhikartar
"""ne tumhe""",3,ne,tumhe
"""mujahid jag""",3,mujahid,jag
"""ka offer""",3,ka,offer
"""modi h""",3,modi,h
"""decide karlo""",3,decide,karlo
"""writer ke""",3,writer,ke
"""team to""",3,team,to
"""aatankwad khatam""",3,aatankwad,khatam
"""replies bhi""",3,replies,bhi
"""35a par""",3,35a,par
"""semi final""",3,semi,final
"""teen monday""",3,teen,monday
"""report nhi""",3,report,nhi
"""ka saboot""",3,ka,saboot
"""block kara""",3,block,kara
"""selected ke""",3,selected,ke
"""chez ki""",3,chez,ki
"""upload karke""",3,upload,karke
"""is watan""",3,is,watan
"""pr us""",3,pr,us
"""he aik""",3,he,aik
"""rs le""",3,rs,le
"""din hy""",3,din,hy
"""subject hai""",3,subject,hai
"""de rhi""",3,de,rhi
"""5rs ki""",3,5rs,ki
"""to bara""",3,to,bara
"""to maryam""",3,to,maryam
"""language thik""",3,language,thik
"""has mat""",3,has,mat
"""memes bana""",3,memes,bana
"""se war""",3,se,war
"""aby saly""",3,aby,saly
"""py hath""",3,py,hath
"""this tum""",3,this,tum
"""curfew lag""",3,curfew,lag
"""flower mandi""",3,flower,mandi
"""rate kam""",3,rate,kam
"""company mai""",3,company,mai
"""google karne""",3,google,karne
"""paper bhi""",3,paper,bhi
"""bomb fodne""",3,bomb,fodne
"""governor ke""",3,governor,ke
"""addiction ho""",3,addiction,ho
"""hony ky""",3,hony,ky
"""cross nahi""",3,cross,nahi
"""stars ko""",3,stars,ko
"""k zaleel""",3,k,zaleel
"""politics karna""",3,politics,karna
"""arijit ka""",3,arijit,ka
"""to bsdk""",3,to,bsdk
"""k har""",3,k,har
"""din eid""",3,din,eid
"""ji na""",3,ji,na
"""economy gir""",3,economy,gir
"""r s""",3,r,s
"""main ja""",3,main,ja
"""watt lag""",3,watt,lag
"""en choro""",3,en,choro
"""islam main""",3,islam,main
"""selfie khichne""",3,selfie,khichne
"""channels ke""",3,channels,ke
"""or mqm""",3,or,mqm
"""selected ko""",3,selected,ko
"""ka problem""",3,ka,problem
"""family ho""",3,family,ho
"""toilet banwa""",3,toilet,banwa
"""nae to""",3,nae,to
"""ka dhyan""",3,ka,dhyan
"""leaders mai""",3,leaders,mai
"""decision pe""",3,decision,pe
"""dosra din""",3,dosra,din
"""smell se""",3,smell,se
"""or kch""",3,or,kch
"""gyan dene""",3,gyan,dene
"""category ka""",3,category,ka
"""ny mazak""",3,ny,mazak
"""the so""",3,the,so
"""endians ki""",3,endians,ki
"""debate main""",3,debate,main
"""nhi hua""",3,nhi,hua
"""doctors ki""",3,doctors,ki
"""number plate""",3,number,plate
"""bat ni""",3,bat,ni
"""notebandi ke""",3,notebandi,ke
"""and your""",3,and,your
"""btw bhai""",3,btw,bhai
"""world mey""",3,world,mey
"""order diya""",3,order,diya
"""development nahin""",3,development,nahin
"""quetta me""",3,quetta,me
"""ni ho""",3,ni,ho
"""dance bar""",3,dance,bar
"""bht bari""",3,bht,bari
"""ap pay""",3,ap,pay
"""day allah""",3,day,allah
"""bhi ho""",3,bhi,ho
"""he main""",3,he,main
"""overtime kar""",3,overtime,kar
"""ary abhi""",3,ary,abhi
"""endia ke""",3,endia,ke
"""nhe ap""",3,nhe,ap
"""es lie""",3,es,lie
"""bina ilaj""",3,bina,ilaj
"""shiekh sab""",3,shiekh,sab
"""porkistan k""",3,porkistan,k
"""in choroon""",3,in,choroon
"""all that""",3,all,that
"""better h""",3,better,h
"""h par""",3,h,par
"""pyr se""",3,pyr,se
"""diesel aur""",3,diesel,aur
"""represent kar""",3,represent,kar
"""school jo""",3,school,jo
"""ko fata""",3,ko,fata
"""arabs ke""",3,arabs,ke
"""uniform bhi""",3,uniform,bhi
"""k20 ka""",3,k20,ka
"""elect karna""",3,elect,karna
"""kcc ke""",3,kcc,ke
"""yr ek""",3,yr,ek
"""tha fir""",3,tha,fir
"""huay thay""",3,huay,thay
"""manany ki""",3,manany,ki
"""hony ja""",3,hony,ja
"""dogle ho""",3,dogle,ho
"""lga tha""",3,lga,tha
"""slow ho""",3,slow,ho
"""karfu laga""",3,karfu,laga
"""idol ko""",3,idol,ko
"""expose karo""",3,expose,karo
"""per u""",3,per,u
"""b do""",3,b,do
"""pakistan peda""",3,pakistan,peda
"""victims ke""",3,victims,ke
"""block karne""",3,block,karne
"""is ney""",3,is,ney
"""a na""",3,a,na
"""me aap""",3,me,aap
"""hy sindh""",3,hy,sindh
"""mei hai""",3,mei,hai
"""topic pr""",3,topic,pr
"""hyderabad ka""",3,hyderabad,ka
"""surprise ke""",3,surprise,ke
"""order kar""",3,order,kar
"""aur unke""",3,aur,unke
"""opposition par""",3,opposition,par
"""or punjabi""",3,or,punjabi
"""or jinnah""",3,or,jinnah
"""nhi dega""",3,nhi,dega
"""quam ka""",3,quam,ka
"""se baat""",3,se,baat
"""no wonder""",3,no,wonder
"""a re""",3,a,re
"""clash kar""",3,clash,kar
"""religion ko""",3,religion,ko
"""pe he""",3,pe,he
"""girls college""",3,girls,college
"""trp ki""",3,trp,ki
"""news ek""",3,news,ek
"""dnt knw""",3,dnt,knw
"""publicity kar""",3,publicity,kar
"""complaint bhi""",3,complaint,bhi
"""laundering ke""",3,laundering,ke
"""indian ho""",3,indian,ho
"""now u""",3,now,u
"""convert hote""",3,convert,hote
"""ke paas""",3,ke,paas
"""k neechay""",3,k,neechay
"""accept karta""",3,accept,karta
"""votes ka""",3,votes,ka
"""boss me""",3,boss,me
"""discovery par""",3,discovery,par
"""attack kyu""",3,attack,kyu
"""ny hath""",3,ny,hath
"""n par""",3,n,par
"""h kashmir""",3,h,kashmir
"""council ko""",3,council,ko
"""enjoy bhi""",3,enjoy,bhi
"""divide karne""",3,divide,karne
"""ka bat""",3,ka,bat
"""do un""",3,do,un
"""ma tum""",3,ma,tum
"""account banane""",3,account,banane
"""se upr""",3,se,upr
"""pakistan jaisa""",3,pakistan,jaisa
"""defend karo""",3,defend,karo
"""you jo""",3,you,jo
"""personal ho""",3,personal,ho
"""ambedkar nagar""",3,ambedkar,nagar
"""america kay""",3,america,kay
"""but humare""",3,but,humare
"""earth ki""",3,earth,ki
"""se party""",3,se,party
"""movies main""",3,movies,main
"""aby chutiye""",3,aby,chutiye
"""nation mein""",3,nation,mein
"""anchor ko""",3,anchor,ko
"""or congress""",3,or,congress
"""na ke""",3,na,ke
"""wish na""",3,wish,na
"""we r""",3,we,r
"""propoganda chala""",3,propoganda,chala
"""marte rhe""",3,marte,rhe
"""prta hai""",3,prta,hai
"""uc ki""",3,uc,ki
"""platform pe""",3,platform,pe
"""ki gai""",3,ki,gai
"""trend bhi""",3,trend,bhi
"""or deshdrohi""",3,or,deshdrohi
"""training do""",3,training,do
"""to din""",3,to,din
"""speaker ko""",3,speaker,ko
"""italian aur""",3,italian,aur
"""un se""",3,un,se
"""cats walo""",3,cats,walo
"""army kahan""",3,army,kahan
"""rights wale""",3,rights,wale
"""video daal""",3,video,daal
"""mood off""",3,mood,off
"""ne mery""",3,ne,mery
"""curfew kab""",3,curfew,kab
"""tom logo""",3,tom,logo
"""se azaadi""",3,se,azaadi
"""no is""",3,no,is
"""number one""",3,number,one
"""caste ko""",3,caste,ko
"""like main""",3,like,main
"""media chutiya""",3,media,chutiya
"""blame na""",3,blame,na
"""launch hone""",3,launch,hone
"""day and""",3,day,and
"""kch sharm""",3,kch,sharm
"""police hi""",3,police,hi
"""relatives bhi""",3,relatives,bhi
"""bana li""",3,bana,li
"""e ibrahimi""",3,e,ibrahimi
"""ka e""",3,ka,e
"""ko kuch""",3,ko,kuch
"""defend krta""",3,defend,krta
"""dear friend""",3,dear,friend
"""rishabh bhai""",3,rishabh,bhai
"""par aa""",3,par,aa
"""pm k""",3,pm,k
"""tweet chori""",3,tweet,chori
"""andr hi""",3,andr,hi
"""action se""",3,action,se
"""k bap""",3,k,bap
"""talway chat""",3,talway,chat
"""resign karo""",3,resign,karo
"""reply ki""",3,reply,ki
"""father ka""",3,father,ka
"""kashmir ko""",3,kashmir,ko
"""ki toli""",3,ki,toli
"""smell aati""",3,smell,aati
"""me in""",3,me,in
"""sy pakistan""",3,sy,pakistan
"""encounter kar""",3,encounter,kar
"""bana le""",3,bana,le
"""camel mutra""",3,camel,mutra
"""check nahi""",3,check,nahi
"""history h""",3,history,h
"""e imtiaz""",3,e,imtiaz
"""kia kr""",3,kia,kr
"""return ki""",3,return,ki
"""winner se""",3,winner,se
"""pk ki""",3,pk,ki
"""hotel k""",3,hotel,k
"""the per""",3,the,per
"""murder kr""",3,murder,kr
"""group ne""",3,group,ne
"""basit ke""",3,basit,ke
"""speech likh""",3,speech,likh
"""e scene""",3,e,scene
"""denne ko""",3,denne,ko
"""rafael rafael""",3,rafael,rafael
"""peace ke""",3,peace,ke
"""so that""",3,so,that
"""comments na""",3,comments,na
"""k q""",3,k,q
"""election jeet""",3,election,jeet
"""full form""",3,full,form
"""do kashmir""",3,do,kashmir
"""utray wo""",3,utray,wo
"""brother hum""",3,brother,hum
"""well soon""",3,well,soon
"""b ki""",3,b,ki
"""famous hui""",3,famous,hui
"""government nahi""",3,government,nahi
"""event mein""",3,event,mein
"""protocol milta""",3,protocol,milta
"""army tere""",3,army,tere
"""states k""",3,states,k
"""terrorist apne""",3,terrorist,apne
"""kra kr""",3,kra,kr
"""company nahi""",3,company,nahi
"""hi maar""",3,hi,maar
"""k peechhe""",3,k,peechhe
"""represent karti""",3,represent,karti
"""ka swagat""",3,ka,swagat
"""to islam""",3,to,islam
"""saqi na""",3,saqi,na
"""m v""",3,m,v
"""bro ki""",3,bro,ki
"""pic toh""",3,pic,toh
"""series mein""",3,series,mein
"""handle hai""",3,handle,hai
"""relation main""",3,relation,main
"""speech ne""",3,speech,ne
"""meat khane""",3,meat,khane
"""kom me""",3,kom,me
"""to waisay""",3,to,waisay
"""k party""",3,k,party
"""agende par""",3,agende,par
"""river ka""",3,river,ka
"""disrespect nhi""",3,disrespect,nhi
"""lagi hai""",3,lagi,hai
"""hote rhe""",3,hote,rhe
"""busy hain""",3,busy,hain
"""tiwari ka""",3,tiwari,ka
"""per ban""",3,per,ban
"""or chai""",3,or,chai
"""mentions mein""",3,mentions,mein
"""k sathi""",3,k,sathi
"""employee ko""",3,employee,ko
"""pr koi""",3,pr,koi
"""ki insult""",3,ki,insult
"""leni hogi""",3,leni,hogi
"""serial ka""",3,serial,ka
"""pension band""",3,pension,band
"""i told""",3,i,told
"""tu imran""",3,tu,imran
"""or usk""",3,or,usk
"""hyn jo""",3,hyn,jo
"""v paise""",3,v,paise
"""solutions hai""",3,solutions,hai
"""caption ke""",3,caption,ke
"""reply abhi""",3,reply,abhi
"""what i""",3,what,i
"""to thora""",3,to,thora
"""sonia ko""",3,sonia,ko
"""b nahe""",3,b,nahe
"""liberal ka""",3,liberal,ka
"""tweet mat""",3,tweet,mat
"""ka ab""",3,ka,ab
"""insta story""",3,insta,story
"""hi thk""",3,hi,thk
"""moon par""",3,moon,par
"""school jata""",3,school,jata
"""curfew hate""",3,curfew,hate
"""time jab""",3,time,jab
"""lunch ka""",3,lunch,ka
"""sold kashmir""",3,sold,kashmir
"""dedicate kr""",3,dedicate,kr
"""judge ki""",3,judge,ki
"""ka ni""",3,ka,ni
"""trade jo""",3,trade,jo
"""canada aur""",3,canada,aur
"""rashtriya adhyaksh""",3,rashtriya,adhyaksh
"""di or""",3,di,or
"""salary v""",3,salary,v
"""history gawah""",3,history,gawah
"""to kon""",3,to,kon
"""wese he""",3,wese,he
"""song mere""",3,song,mere
"""hone de""",3,hone,de
"""nai hota""",3,nai,hota
"""pr or""",3,pr,or
"""emotional hone""",3,emotional,hone
"""tweet krna""",3,tweet,krna
"""area mei""",3,area,mei
"""bi ki""",3,bi,ki
"""me kashmir""",3,me,kashmir
"""may kon""",3,may,kon
"""name hai""",3,name,hai
"""de dega""",3,de,dega
"""breakup ho""",3,breakup,ho
"""corruption kr""",3,corruption,kr
"""imran ka""",3,imran,ka
"""senger ke""",3,senger,ke
"""cell ki""",3,cell,ki
"""wayanad me""",3,wayanad,me
"""puja por""",3,puja,por
"""for jo""",3,for,jo
"""school na""",3,school,na
"""shyd ye""",3,shyd,ye
"""parties se""",3,parties,se
"""arrest kare""",3,arrest,kare
"""trust na""",3,trust,na
"""category me""",3,category,me
"""taweel ho""",3,taweel,ho
"""engineering ki""",3,engineering,ki
"""spelling me""",3,spelling,me
"""leaders mein""",3,leaders,mein
"""dalits ko""",3,dalits,ko
"""band k""",3,band,k
"""ns k""",3,ns,k
"""insan ka""",3,insan,ka
"""respect kre""",3,respect,kre
"""ambassador hai""",3,ambassador,hai
"""shock hone""",3,shock,hone
"""k ghr""",3,k,ghr
"""opportunity nahi""",3,opportunity,nahi
"""are pakistan""",3,are,pakistan
"""to bhe""",3,to,bhe
"""achieve kia""",3,achieve,kia
"""is sey""",3,is,sey
"""followers chahiye""",3,followers,chahiye
"""is larki""",3,is,larki
"""kerne ki""",3,kerne,ki
"""to chutiye""",3,to,chutiye
"""muhajir sindhi""",3,muhajir,sindhi
"""language aur""",3,language,aur
"""smell aarahi""",3,smell,aarahi
"""strike kr""",3,strike,kr
"""o ne""",3,o,ne
"""o alaikum""",3,o,alaikum
"""sceytri shiv""",3,sceytri,shiv
"""winner ki""",3,winner,ki
"""idol ke""",3,idol,ke
"""shayk bharti""",3,shayk,bharti
"""coach mai""",3,coach,mai
"""congrees ki""",3,congrees,ki
"""hi kyu""",3,hi,kyu
"""appeal kiya""",3,appeal,kiya
"""say nhi""",3,say,nhi
"""debate par""",3,debate,par
"""krny lag""",3,krny,lag
"""congressi ka""",3,congressi,ka
"""ke or""",3,ke,or
"""call nai""",3,call,nai
"""ka adesh""",3,ka,adesh
"""nahi le""",3,nahi,le
"""a ki""",3,a,ki
"""drop karne""",3,drop,karne
"""signal diya""",3,signal,diya
"""stable ho""",3,stable,ho
"""say bari""",3,say,bari
"""lynching ki""",3,lynching,ki
"""ban gye""",3,ban,gye
"""side pr""",3,side,pr
"""muslims muslim""",3,muslims,muslim
"""entertainment hai""",3,entertainment,hai
"""rudely baat""",3,rudely,baat
"""mn dum""",3,mn,dum
"""hoti thi""",3,hoti,thi
"""supply ki""",3,supply,ki
"""meezan ul""",3,meezan,ul
"""k like""",3,k,like
"""gay hi""",3,gay,hi
"""haters ke""",3,haters,ke
"""kr un""",3,kr,un
"""boys ke""",3,boys,ke
"""govt hi""",3,govt,hi
"""day rahay""",3,day,rahay
"""snaps me""",3,snaps,me
"""negative nahi""",3,negative,nahi
"""up u""",3,up,u
"""respect k""",3,respect,k
"""o alaika""",3,o,alaika
"""interest ni""",3,interest,ni
"""post mat""",3,post,mat
"""or ni""",3,or,ni
"""he ya""",3,he,ya
"""ap modi""",3,ap,modi
"""nhi hote""",3,nhi,hote
"""games dekhne""",3,games,dekhne
"""b is""",3,b,is
"""k kai""",3,k,kai
"""se fund""",3,se,fund
"""airtel wale""",3,airtel,wale
"""business ke""",3,business,ke
"""lane ko""",3,lane,ko
"""join nahi""",3,join,nahi
"""brainwash ho""",3,brainwash,ho
"""failata hai""",3,failata,hai
"""approve nahi""",3,approve,nahi
"""tweets nahi""",3,tweets,nahi
"""zone me""",3,zone,me
"""beta is""",3,beta,is
"""indian ne""",3,indian,ne
"""poch rahy""",3,poch,rahy
"""bomb giraya""",3,bomb,giraya
"""reality dekh""",3,reality,dekh
"""film ki""",3,film,ki
"""k bary""",3,k,bary
"""blame karta""",3,blame,karta
"""tweets dekh""",3,tweets,dekh
"""changes kar""",3,changes,kar
"""corruption se""",3,corruption,se
"""recover nahi""",3,recover,nahi
"""plantation kar""",3,plantation,kar
"""pe rehem""",3,pe,rehem
"""faharu ves""",3,faharu,ves
"""had hai""",3,had,hai
"""m ya""",3,m,ya
"""ko ander""",3,ko,ander
"""hue hue""",3,hue,hue
"""priyanka ko""",3,priyanka,ko
"""boycott karenge""",3,boycott,karenge
"""good ek""",3,good,ek
"""series dekhi""",3,series,dekhi
"""main aur""",3,main,aur
"""select hua""",3,select,hua
"""ban hi""",3,ban,hi
"""a chance""",3,a,chance
"""shah faesal""",3,shah,faesal
"""confirm karo""",3,confirm,karo
"""dyn gy""",3,dyn,gy
"""trolls se""",3,trolls,se
"""pr action""",3,pr,action
"""or mufti""",3,or,mufti
"""gafoora ki""",3,gafoora,ki
"""send krti""",3,send,krti
"""dia tha""",3,dia,tha
"""he hafiz""",3,he,hafiz
"""vapsi gang""",3,vapsi,gang
"""filter wala""",3,filter,wala
"""to inse""",3,to,inse
"""city ban""",3,city,ban
"""edited hai""",3,edited,hai
"""sister ek""",3,sister,ek
"""cheet se""",3,cheet,se
"""bs pakistan""",3,bs,pakistan
"""diya hai""",3,diya,hai
"""rest le""",3,rest,le
"""ka phone""",3,ka,phone
"""our us""",3,our,us
"""scene chal""",3,scene,chal
"""roll par""",3,roll,par
"""me bol""",3,me,bol
"""to karti""",3,to,karti
"""convert karna""",3,convert,karna
"""to chala""",3,to,chala
"""group wale""",3,group,wale
"""idea de""",3,idea,de
"""kon hy""",3,kon,hy
"""issue kiya""",3,issue,kiya
"""ka paisa""",3,ka,paisa
"""par debate""",3,par,debate
"""insan to""",3,insan,to
"""trained kiya""",3,trained,kiya
"""b nh""",3,b,nh
"""or izat""",3,or,izat
"""atomi takat""",3,atomi,takat
"""liberal bane""",3,liberal,bane
"""wale aisa""",3,wale,aisa
"""august ha""",3,august,ha
"""light nhi""",3,light,nhi
"""waly log""",3,waly,log
"""old me""",3,old,me
"""mom says""",3,mom,says
"""pe trust""",3,pe,trust
"""promotion pe""",3,promotion,pe
"""charger kisi""",3,charger,kisi
"""hy dunia""",3,hy,dunia
"""dy gi""",3,dy,gi
"""games nahi""",3,games,nahi
"""isleye wo""",3,isleye,wo
"""ko chor""",3,ko,chor
"""change nhi""",3,change,nhi
"""link diya""",3,link,diya
"""awam se""",3,awam,se
"""just wait""",3,just,wait
"""gay ni""",3,gay,ni
"""office main""",3,office,main
"""we are""",3,we,are
"""leni padi""",3,leni,padi
"""theatre me""",3,theatre,me
"""stand par""",3,stand,par
"""ne call""",3,ne,call
"""kay hissay""",3,kay,hissay
"""revenue kisi""",3,revenue,kisi
"""bayderdi say""",3,bayderdi,say
"""riaz say""",3,riaz,say
"""phle din""",3,phle,din
"""pta to""",3,pta,to
"""se shadi""",3,se,shadi
"""or police""",3,or,police
"""national bol""",3,national,bol
"""him tum""",3,him,tum
"""media may""",3,media,may
"""august tamam""",3,august,tamam
"""he isme""",3,he,isme
"""ni is""",3,ni,is
"""best rabb""",3,best,rabb
"""propaganda failane""",3,propaganda,failane
"""demolish kar""",3,demolish,kar
"""convert hokar""",3,convert,hokar
"""school hi""",3,school,hi
"""dena shuru""",3,dena,shuru
"""mere lund""",3,mere,lund
"""bbc aur""",3,bbc,aur
"""meat se""",3,meat,se
"""band rakha""",3,band,rakha
"""students bhi""",3,students,bhi
"""listed ho""",3,listed,ho
"""are so""",3,are,so
"""born hua""",3,born,hua
"""hoty to""",3,hoty,to
"""qureshi saab""",3,qureshi,saab
"""to her""",3,to,her
"""lye vote""",3,lye,vote
"""sub se""",3,sub,se
"""army ma""",3,army,ma
"""attract karne""",3,attract,karne
"""list aaye""",3,list,aaye
"""ha jo""",3,ha,jo
"""k mu""",3,k,mu
"""bat ha""",3,bat,ha
"""research ke""",3,research,ke
"""pr aa""",3,pr,aa
"""stand hai""",3,stand,hai
"""me fark""",3,me,fark
"""laundering mein""",3,laundering,mein
"""hi hota""",3,hi,hota
"""talpur k""",3,talpur,k
"""tu ne""",3,tu,ne
"""pakr kr""",3,pakr,kr
"""law bana""",3,law,bana
"""aur internet""",3,aur,internet
"""against bolenge""",3,against,bolenge
"""logon ne""",3,logon,ne
"""app ke""",3,app,ke
"""main say""",3,main,say
"""se mile""",3,se,mile
"""trump kay""",3,trump,kay
"""city hai""",3,city,hai
"""k bi""",3,k,bi
"""say bara""",3,say,bara
"""missing hai""",3,missing,hai
"""or delhi""",3,or,delhi
"""level pr""",3,level,pr
"""porkistani kashmir""",3,porkistani,kashmir
"""or isis""",3,or,isis
"""screenshot daal""",3,screenshot,daal
"""tsunami aa""",3,tsunami,aa
"""py na""",3,py,na
"""tower band""",3,tower,band
"""dm ki""",3,dm,ki
"""mary hoe""",3,mary,hoe
"""think jo""",3,think,jo
"""player ki""",3,player,ki
"""mei aur""",3,mei,aur
"""made me""",3,made,me
"""dept ko""",3,dept,ko
"""de rhy""",3,de,rhy
"""ahmed patel""",3,ahmed,patel
"""k bass""",3,k,bass
"""3no k""",3,3no,k
"""offer nhi""",3,offer,nhi
"""deploy karne""",3,deploy,karne
"""is shair""",3,is,shair
"""hai hi""",3,hai,hi
"""search maar""",3,search,maar
"""freedom mila""",3,freedom,mila
"""krna hoga""",3,krna,hoga
"""state he""",3,state,he
"""secure ho""",3,secure,ho
"""ho wo""",3,ho,wo
"""indira ki""",3,indira,ki
"""digest kar""",3,digest,kar
"""west la""",3,west,la
"""flat liya""",3,flat,liya
"""authority waha""",3,authority,waha
"""ka bura""",3,ka,bura
"""v kiya""",3,v,kiya
"""gunnah ki""",3,gunnah,ki
"""speech mei""",3,speech,mei
"""tips de""",3,tips,de
"""country mai""",3,country,mai
"""tv on""",3,tv,on
"""life us""",3,life,us
"""bs phr""",3,bs,phr
"""atankwadi paida""",3,atankwadi,paida
"""licence de""",3,licence,de
"""wish krna""",3,wish,krna
"""launch hua""",3,launch,hua
"""doubt ho""",3,doubt,ho
"""din ke""",3,din,ke
"""day jab""",3,day,jab
"""6ke yahan""",3,6ke,yahan
"""doubt tha""",3,doubt,tha
"""builders ko""",3,builders,ko
"""or poori""",3,or,poori
"""services ko""",3,services,ko
"""marketing ke""",3,marketing,ke
"""bank h""",3,bank,h
"""pta he""",3,pta,he
"""website par""",3,website,par
"""ka theka""",3,ka,theka
"""bht hi""",3,bht,hi
"""popular ho""",3,popular,ho
"""hota he""",3,hota,he
"""part me""",3,part,me
"""karny se""",3,karny,se
"""to amitabh""",3,to,amitabh
"""k wish""",3,k,wish
"""camera ka""",3,camera,ka
"""reply ke""",3,reply,ke
"""us tym""",3,us,tym
"""de bs""",3,de,bs
"""thy is""",3,thy,is
